<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni_min data from 20241009 to 20241012</B><hr><pre>Selected parameters:
 1 BX, nT (GSE, GSM)
 2 BY, nT (GSM)
 3 BZ, nT (GSM)
 4 Vx Velocity,km/s
 5 Vy Velocity, km/s
 6 Vz Velocity, km/s
 7 Proton Density, n/cc
 8 Proton Temperature, K
 9 AE-index, nT
10 AL-index, nT
11 AU-index, nT
12 SYM/H, nT
13 Electric field, mV/m 

YYYY DOY HR MN      1       2       3       4       5       6      7        8     9    10    11    12     13 
2024 284 20 38   -8.52   17.31  -19.05  -680.9    -6.7    24.9  27.43  854538.   945  -754   191  -209  12.98
2024 284 20 39   -3.60   24.49  -17.20  -680.9    -6.4    24.9  27.33  855301.   960  -743   217  -207  11.72
2024 284 20 40   -2.05   25.78  -14.50  -672.5    -5.7    26.2  30.01  849556.   987  -755   232  -208   9.76
2024 284 20 41    2.86   29.09   -8.91  -672.5    -5.7    26.2  30.01  849556.   952  -722   230  -207   6.00
2024 284 20 42   -7.34    3.92  -14.45  -668.1   -23.3    14.6  31.87 1091208.   868  -639   229  -205   9.66
2024 284 20 43  -17.83  -12.98  -17.40  -665.3     7.1    27.1  33.26  930526.   750  -536   214  -205  11.60
2024 284 20 44  -17.50  -13.53  -18.04  -661.4    34.4    40.6  34.48  778671.   633  -435   198  -204  11.97
2024 284 20 45  -15.85   -9.31  -21.61  -659.3    30.7    43.1  34.27  784879.   620  -368   252  -203  14.30
2024 284 20 46  -15.33   -8.93  -22.81  -659.3    30.7    43.1  34.27  784879.   669  -320   349  -202  15.09
2024 284 20 47  -15.51  -10.82  -18.45  -676.2    16.5    47.0  33.49  717482.   719  -298   421  -202  12.51
2024 284 20 48  -12.12   -6.77  -21.61  -669.2    23.0    45.1  34.69  751586.   863  -303   560  -200  14.50
2024 284 20 49  -13.07  -12.79  -16.92  -648.2    46.5    48.1  38.06  815244.   961  -365   596  -199  11.03
2024 284 20 50  -13.63  -20.37   -9.38  -646.9    53.9    60.5  37.95  765703.  1136  -390   746  -197   6.11
2024 284 20 51  -13.21  -20.63   -8.02  -666.9    38.9    40.0  35.71  650598.  1096  -431   665  -197   5.37
2024 284 20 52  -10.12  -19.51   -4.94  -666.9    38.9    40.0  35.71  650598.   912  -496   416  -195   3.31
2024 284 20 53  -11.11  -20.35   -2.97  -668.7    50.5    30.2  39.08  726736.   677  -555   122  -192   1.99
2024 284 20 54  -10.98  -12.08   -9.24  -668.7    50.5    30.2  39.08  726736.   664  -535   129  -191   6.20
2024 284 20 55  -11.43    4.95  -19.82  -662.9    38.4    43.6  41.02  818306.   728  -576   152  -191  13.19
2024 284 20 56   -8.03   12.08  -17.40  -667.0    33.8    43.0  41.13  817501.   835  -686   149  -190  11.65
2024 284 20 57  -11.47    6.20  -20.25  -677.3    22.2    41.6  41.40  815492.   892  -729   163  -190  13.75
2024 284 20 58  -10.07    5.85  -20.79 99999.9 99999.9 99999.9 999.99 9999999.   921  -792   129  -192 999.99
2024 284 20 59  -11.23    4.96  -20.55 99999.9 99999.9 99999.9 999.99 9999999.   923  -768   155  -192 999.99
2024 284 21  0  -10.71    4.46  -22.67  -671.4    25.3    22.8  40.81  764342.   954  -750   204  -191  15.24
2024 284 21  1   -9.80    2.56  -23.42  -671.3    25.5    23.2  40.81  764091.   911  -802   109  -192  15.74
2024 284 21  2  -13.25    3.18  -20.49  -668.8    30.9    34.6  40.79  756204.  1055 -1009    46  -193  13.74
2024 284 21  3  -13.11    5.48  -18.62  -668.8    30.9    34.6  40.79  756204.  1228 -1216    12  -197  12.48
2024 284 21  4  -11.52    4.16  -19.65 99999.9 99999.9 99999.9 999.99 9999999.  1401 -1465   -64  -198 999.99
2024 284 21  5  -11.32    1.20  -21.84 99999.9 99999.9 99999.9 999.99 9999999.  1599 -1721  -122  -197 999.99
2024 284 21  6  -10.98   12.54  -11.83 99999.9 99999.9 99999.9 999.99 9999999.  1422 -1498   -76  -201 999.99
2024 284 21  7  -11.42    9.92  -14.87  -664.4    29.1    12.1  39.88  921035.  1257 -1331   -74  -200   9.91
2024 284 21  8   -9.35   12.52   -8.53  -664.4    25.5    12.5  39.85  925398.  1192 -1263   -71  -202   5.68
2024 284 21  9   -5.68   17.89   -4.52  -666.2   -21.1    11.6  34.04  701757.  1334 -1309    25  -203   3.01
2024 284 21 10   -5.89   16.85   -4.03  -666.2   -21.1    11.6  34.04  701757.  1320 -1257    63  -204   2.69
2024 284 21 11   -5.99   17.25   -3.04  -655.9    -8.4    25.1  35.28  786258.  1337 -1187   150  -207   2.00
2024 284 21 12   -9.65   11.88   -7.25  -655.5    -8.4    26.3  35.51  804581.  1454 -1101   353  -205   4.76
2024 284 21 13   -8.23   11.59   -6.96  -650.9    -8.8    39.1  38.09 1003401.  1544 -1003   541  -203   4.54
2024 284 21 14   -7.88   14.33   -5.91  -668.5    -9.7    19.0  36.35  706263.  1661 -1046   615  -204   3.95
2024 284 21 15   -7.61   15.40   -5.48  -668.5   -28.8    33.3  36.61  803217.  1582 -1006   576  -206   3.67
2024 284 21 16   -5.85   18.54   -4.94  -668.3   -31.8    35.7  36.67  821121.  1544 -1018   526  -202   3.31
2024 284 21 17   -6.52   18.11   -4.70  -669.5    -7.3     8.1  33.80  686206.  1359  -869   490  -198   3.15
2024 284 21 18   -8.87   16.10   -5.17  -669.5    -7.3     8.1  33.80  686206.  1280  -837   443  -200   3.46
2024 284 21 19   -5.66   13.03   -6.22  -669.5    -7.3     8.1  33.80  686206.  1479 -1070   409  -203   4.16
2024 284 21 20   -4.65   10.36   -9.30 99999.9 99999.9 99999.9 999.99 9999999.  1797 -1323   474  -205 999.99
2024 284 21 21   -9.10   15.96   -2.47 99999.9 99999.9 99999.9 999.99 9999999.  1874 -1358   516  -206 999.99
2024 284 21 22   -9.53   13.18   -6.88  -649.4    -5.8    30.0  32.13  801505.  2009 -1467   542  -209   4.47
2024 284 21 23   -9.83   15.09   -5.52  -649.4    -5.8    30.0  32.13  801505.  1797 -1225   572  -211   3.59
2024 284 21 24  -10.45   14.29   -6.38  -647.4   -10.3    25.9  32.80  728063.  1513  -967   546  -212   4.13
2024 284 21 25   -7.99   15.63   -8.01  -663.4   -68.9    15.6  29.34  605712.  1696 -1109   587  -212   5.35
2024 284 21 26  -10.03   15.74   -6.75  -670.7   -95.6    10.9  27.79  552081.  1690 -1066   624  -211   4.57
2024 284 21 27   -8.43   14.92   -8.29  -653.1   -35.9    28.8  34.34  920463.  1633 -1038   595  -213   5.43
2024 284 21 28   -9.33   15.49  -10.36  -653.8   -23.8    35.9  35.12  906706.  1525  -934   591  -215   6.79
2024 284 21 29  -11.11   14.68  -10.20  -655.3   -29.5    39.1  31.48  724086.  1443  -883   560  -221   6.70
2024 284 21 30  -13.55   11.56  -10.79  -655.3   -29.5    39.1  31.48  724086.  1425  -879   546  -221   7.09
2024 284 21 31   -8.45   17.28   -9.28  -633.6     1.8    41.1  30.74  749496.  1253  -746   507  -221   5.89
2024 284 21 32   -2.73   22.56   -6.18  -633.1     1.7    50.9  31.87  836773.  1136  -676   460  -222   3.93
2024 284 21 33   -5.33   21.48   -8.23  -633.0     1.4    57.7  31.75  832430.  1098  -696   402  -223   5.23
2024 284 21 34   -5.34   21.84   -5.79  -633.3     1.1    56.3  30.54  745420.  1165  -719   446  -223   3.68
2024 284 21 35   -4.22   20.85   -4.49  -633.3     1.1    56.3  30.54  745420.  1133  -721   412  -226   2.85
2024 284 21 36   -6.22   20.76   -8.67  -628.6     7.9    56.6  32.03  797332.  1093  -703   390  -228   5.47
2024 284 21 37  -10.45   14.16  -11.44  -628.6     7.9    56.6  32.03  797332.  1058  -685   373  -228   7.22
2024 284 21 38   -8.83   11.32  -10.34  -612.9    -2.7    81.0  34.45  921267.  1135  -746   389  -230   6.39
2024 284 21 39   -5.89   15.19   -7.72  -612.9    -2.7    81.0  34.45  921267.  1057  -727   330  -230   4.77
2024 284 21 40   -4.17   11.05   -7.95 99999.9 99999.9 99999.9 999.99 9999999.  1151  -820   331  -229 999.99
2024 284 21 41   -4.00   10.13   -4.05  -618.4    -6.3    80.4  35.82  959599.  1242  -941   301  -229   2.53
2024 284 21 42   -2.75    7.76   -4.66  -623.1   -11.2    72.7  36.63 1005607.  1298 -1040   258  -231   2.92
2024 284 21 43   -2.14    6.01   -0.38  -629.9   -18.7    61.3  37.62 1112268.  1349 -1090   259  -232   0.24
2024 284 21 44   -2.30   14.33   -0.77  -634.5     4.1    61.2  37.27 1050728.  1178  -936   242  -235   0.49
2024 284 21 45   -4.89    9.80   -8.16  -639.8     4.2    83.4  36.58  982326.  1106  -904   202  -237   5.27
2024 284 21 46   -2.25   10.29   -1.74  -640.7    -0.7    93.6  41.63 1219221.  1030  -858   172  -235   1.13
2024 284 21 47   -0.41   17.82   -3.00 99999.9 99999.9 99999.9 999.99 9999999.   965  -794   171  -232 999.99
2024 284 21 48   -1.03   23.30   -6.18  -690.3   -43.5    10.5  32.63  949855.   994  -827   167  -231   4.28
2024 284 21 49    1.70   23.42   -4.58  -690.3   -43.5    10.5  32.63  949855.   964  -811   153  -232   3.17
2024 284 21 50    1.11   23.44   -4.39  -697.7   -37.6     6.9  31.46  905056.   968  -814   154  -231   3.07
2024 284 21 51    0.96   22.43   -6.55  -700.0   -35.4     0.8  33.18  965158.   870  -786    84  -230   4.59
2024 284 21 52    0.49   25.41   -7.72  -700.0   -35.1    -2.5  34.55 1013034.   839  -773    66  -229   5.41
2024 284 21 53    0.03   25.36  -10.00  -692.0   -41.6    18.9  35.27  903437.   920  -878    42  -229   6.93
2024 284 21 54    1.23   19.01  -15.94  -693.2   -40.0    22.8  35.13  920817.   953  -924    29  -228  11.08
2024 284 21 55    1.73   23.29  -13.76  -700.4   -30.1    46.9  34.27 1029281.   987  -954    33  -227   9.67
2024 284 21 56    1.58   23.53  -11.30  -693.1   -44.1   -11.7  34.99  967340.  1061 -1026    35  -230   7.85
2024 284 21 57    0.05   28.55    2.34  -693.6   -43.2   -17.2  34.33  953288.  1099 -1071    28  -229  -1.63
2024 284 21 58   -1.07   28.22   -3.45  -703.2   -25.9   -18.8  28.59  897532.  1182 -1101    81  -228   2.43
2024 284 21 59   -0.95   28.42   -7.03  -703.8   -28.5    -6.9  26.66  876711.  1172 -1084    88  -230   4.95
2024 284 22  0    1.22   28.71   -9.26  -703.8   -28.6    -6.2  26.55  875561.  1125 -1062    63  -238   6.52
2024 284 22  1    3.21   31.29  -12.45  -697.0   -31.3   -10.5  23.15  927250.  1234 -1126   108  -247   8.69
2024 284 22  2    4.33   33.75  -14.74  -697.6   -27.0    -2.1  21.54  835001.  1256 -1084   172  -246  10.29
2024 284 22  3    2.18   28.06  -19.77  -699.0   -16.6    18.0  17.68  613500.  1324 -1060   264  -243  13.83
2024 284 22  4    0.71   17.02  -28.87  -699.3    -5.0    14.1  18.49  940643.  1390 -1036   354  -246  20.19
2024 284 22  5    0.62   16.16  -29.51  -699.6    -4.7    14.8  18.54  944494.  1413 -1038   375  -252  20.65
2024 284 22  6    1.64   16.77  -30.42  -703.7    -9.8    25.8  18.62  765703.  1444 -1071   373  -254  21.42
2024 284 22  7    2.30   24.82  -23.16  -711.0   -26.4    10.9  18.34  773193.  1440 -1076   364  -249  16.48
2024 284 22  8    2.23   32.27    0.97  -713.1   -29.3   -15.9  18.81  781418.  1395 -1060   335  -248  -0.70
2024 284 22  9    1.15   32.39   -2.62  -721.7   -37.5  -173.4  21.86  828184.  1435 -1097   338  -249   1.95
2024 284 22 10    0.71   34.21   -6.94  -709.9   -25.7  -147.4  21.81  791019.  1454 -1068   386  -248   5.04
2024 284 22 11   -0.79   34.19   -9.81  -704.0   -19.8  -134.5  21.78  772524.  1424 -1026   398  -245   7.03
2024 284 22 12    0.81   29.96  -19.72  -700.5   -49.5   -79.1  19.82  908169.  1415  -996   419  -236  13.94
2024 284 22 13    0.56   29.65  -21.47  -700.4   -50.4   -77.5  19.76  912199.  1422 -1028   394  -234  15.17
2024 284 22 14    2.16   30.18  -20.99  -702.6   -48.9   -91.7  19.02  879934.  1269  -941   328  -238  14.91
2024 284 22 15    2.01   27.74  -20.98  -708.5   -47.1   -69.6  18.67  840778.  1080  -803   277  -242  14.97
2024 284 22 16    3.25   25.69  -17.64  -714.0   -40.5   -45.0  19.23  815056.   995  -767   228  -243  12.64
2024 284 22 17    2.57   30.43    2.57  -715.7    -5.6   -11.5  25.35  879852.  1011  -820   191  -242  -1.84
2024 284 22 18    2.60   30.43    3.30  -704.7     4.0   -80.2  26.05  871878.  1010  -855   155  -240  -2.35
2024 284 22 19    3.29   30.82    8.73  -700.0     8.8  -110.4  26.21  864044.   948  -819   129  -239  -6.19
2024 284 22 20    3.70   30.54   16.08  -708.4    28.9   -95.9  21.07  712214.   959  -797   162  -238 -11.51
2024 284 22 21    2.75   28.96   19.10  -711.1    34.1   -75.3  18.70  876137.  1073  -886   187  -243 -13.68
2024 284 22 22    2.29   28.06   20.41  -711.8    35.3   -68.3  18.02  940780.  1224  -924   300  -245 -14.61
2024 284 22 23    2.86   28.98   13.85  -711.0    42.5   -70.9  19.66  916793.  1297  -936   361  -245  -9.91
2024 284 22 24    3.34   29.70    7.45  -711.0    42.5   -70.9  19.66  916793.  1326  -899   427  -247  -5.33
2024 284 22 25    2.34   30.40    3.46  -712.8    11.0   -59.1  20.00  855301.  1221  -792   429  -253  -2.48
2024 284 22 26    2.67   32.69  -10.74  -711.1     9.2   -60.8  19.55  884053.  1109  -699   410  -250   7.67
2024 284 22 27    1.92   32.54  -17.87  -700.5    -2.1   -72.0  16.66 1065473.  1070  -648   422  -245  12.58
2024 284 22 28    4.05   35.40  -13.02  -724.3     4.7   -92.2  17.25  711048.  1103  -641   462  -246   9.51
2024 284 22 29    2.15   32.73  -26.21  -725.0     3.8   -92.2  16.60  695689.  1119  -650   469  -254  19.16
2024 284 22 30    3.33   30.81  -29.32  -717.5    -5.1   -82.7  12.37  775873.  1122  -635   487  -255  21.17
2024 284 22 31   -2.92   -0.20  -41.53  -717.7    32.7   -40.4  11.44  506124.  1100  -675   425  -254  29.89
2024 284 22 32   -3.79   -2.26  -43.37  -707.8    48.9    16.9  21.05  303595.   983  -663   320  -264  30.83
2024 284 22 33   -2.27   -5.87  -42.21  -702.7    54.9    43.9  26.18  215772.   935  -631   304  -270  29.81
2024 284 22 34   -3.17   -6.60  -41.80  -695.2    44.6    26.0  31.19  219692.  1026  -621   405  -241  29.14
2024 284 22 35   -5.82   -7.48  -40.54  -695.2    44.6    26.0  31.19  219692.  1497  -713   784  -214  28.26
2024 284 22 36   -5.78   -8.60  -41.35  -688.5    42.4    45.9  27.57  235724.  1438  -713   725  -216  28.59
2024 284 22 37   -6.17   -6.36  -46.51  -688.5    42.4    45.9  27.56  235647.  1417  -812   605  -224  32.16
2024 284 22 38   -5.56   -7.53  -47.04  -691.3    21.3    66.3  11.81   81576.  1434  -847   587  -222  32.68
2024 284 22 39   -6.13   -7.69  -45.70  -691.3    21.3    66.3  11.81   81617.  1397  -833   564  -216  31.75
2024 284 22 40   -3.89  -10.37  -46.51  -675.0    13.8    36.7   5.26  190610.  1187  -765   422  -218  31.45
2024 284 22 41   -3.30  -11.04  -46.33  -675.0    13.8    36.7   5.26  190610.   843  -605   238  -216  31.32
2024 284 22 42   -3.20  -10.39  -46.51  -683.6     9.2    40.7   4.22  155637.   896  -524   372  -217  31.85
2024 284 22 43   -3.42  -11.40  -46.12  -685.4     6.7    41.4   4.20  151919.  1028  -559   469  -216  31.67
2024 284 22 44   -3.85  -10.70  -45.72  -694.9    -6.7    44.8   4.08  132283.  1034  -530   504  -219  31.84
2024 284 22 45   -4.47  -10.21  -45.48  -692.7     8.0    45.7   3.84  147200.   940  -464   476  -223  31.57
2024 284 22 46   -5.64   -9.31  -45.11  -692.0    12.4    46.0   3.78  151674.   916  -578   338  -227  31.29
2024 284 22 47  -11.69   -5.93  -43.06  -698.6    13.2    57.9   4.43  211504.   893  -597   296  -229  30.19
2024 284 22 48  -10.60   -7.54  -43.19  -702.2    13.7    64.5   4.79  244720.   880  -605   275  -229  30.46
2024 284 22 49   -8.88   -9.36  -43.14  -702.2    13.7    64.5   4.79  244720.   843  -620   223  -234  30.43
2024 284 22 50   -8.12   -9.73  -43.71  -692.0     0.8    72.8   4.86  272152.   785  -657   128  -238  30.41
2024 284 22 51   -8.25  -10.30  -43.93  -692.0     0.8    72.8   4.86  272152.   761  -640   121  -243  30.57
2024 284 22 52   -7.51  -10.44  -43.46 99999.9 99999.9 99999.9 999.99 9999999.   687  -548   139  -247 999.99
2024 284 22 53   -6.19   -9.78  -43.78  -676.2    -8.4    44.1   4.69  282143.   704  -490   214  -249  29.67
2024 284 22 54   -6.17  -10.61  -43.60  -676.2    -8.4    44.1   4.69  282143.   575  -495    80  -257  29.55
2024 284 22 55   -7.67  -12.03  -42.63 99999.9 99999.9 99999.9 999.99 9999999.   563  -518    45  -266 999.99
2024 284 22 56   -2.65  -10.10  -45.04  -662.6    25.3    15.9   3.33  145142.   547  -502    45  -269  29.88
2024 284 22 57   -3.24  -10.33  -45.72  -662.6    25.3    15.9   3.33  145142.   528  -455    73  -271  30.33
2024 284 22 58   -2.15   -9.17  -45.85  -667.8     1.1    32.6   3.32  186494.   461  -415    46  -274  30.66
2024 284 22 59   -1.86   -9.75  -45.67  -667.9     0.6    32.9   3.32  187296.   451  -398    53  -280  30.54
2024 284 23  0   -0.65  -10.57  -45.67 99999.9 99999.9 99999.9 999.99 9999999.   488  -414    74  -283 999.99
2024 284 23  1    0.90   -9.16  -45.76 99999.9 99999.9 99999.9 999.99 9999999.   478  -419    59  -287 999.99
2024 284 23  2    0.49   -7.99  -45.89  -631.5    -1.0    39.3   3.67  239439.   498  -450    48  -282  29.04
2024 284 23  3    1.47   -9.81  -44.65  -631.5    -1.0    39.3   3.67  239439.   559  -445   114  -280  28.25
2024 284 23  4   -0.79   -9.93  -44.60 99999.9 99999.9 99999.9 999.99 9999999.   509  -454    55  -282 999.99
2024 284 23  5   -5.38   -7.93  -44.78 99999.9 99999.9 99999.9 999.99 9999999.   447  -412    35  -288 999.99
2024 284 23  6    0.63   -7.57  -45.02 99999.9 99999.9 99999.9 999.99 9999999.   418  -406    12  -291 999.99
2024 284 23  7    0.67  -10.20  -45.06 99999.9 99999.9 99999.9 999.99 9999999.   534  -462    72  -292 999.99
2024 284 23  8    4.35  -11.71  -44.61 99999.9 99999.9 99999.9 999.99 9999999.   585  -539    46  -304 999.99
2024 284 23  9    3.67  -11.41  -44.60  -640.7   -11.3    30.4   4.14  194158.   497  -526   -29  -297  28.61
2024 284 23 10    2.62  -10.30  -44.60  -640.7   -11.3    30.4   4.14  194158.   522  -492    30  -299  28.61
2024 284 23 11    1.30   -9.96  -44.75 99999.9 99999.9 99999.9 999.99 9999999.   430  -461   -31  -301 999.99
2024 284 23 12    0.77   -9.86  -44.64 99999.9 99999.9 99999.9 999.99 9999999.   345  -400   -55  -337 999.99
2024 284 23 13    2.27   -9.44  -44.50 99999.9 99999.9 99999.9 999.99 9999999.   492  -330   162  -378 999.99
2024 284 23 14    2.65   -8.96  -44.23  -645.1   -20.6    40.4   3.76  139857.   681  -312   369  -390  28.60
2024 284 23 15    1.42   -7.59  -42.88  -655.9   -31.8    81.8   7.52  123763.   735  -303   432  -370  28.40
2024 284 23 16    1.67   -7.56  -43.12  -653.2   -39.0    93.1   7.88  114406.   570  -366   204  -328  28.51
2024 284 23 17    1.09   -7.25  -43.13  -650.6   -30.3    65.1   7.35  182994.   496  -399    97  -306  28.24
2024 284 23 18    1.25   -7.15  -42.15  -682.3   -16.8    73.8   9.41  110133.   402  -387    15  -300  28.94
2024 284 23 19    2.79   -7.21  -41.98  -688.1   -35.7    77.5  11.24  104811.   506  -413    93  -288  29.10
2024 284 23 20    2.17   -6.25  -42.37  -689.1   -32.7    85.1  11.17  104856.   517  -419    98  -288  29.45
2024 284 23 21    3.22   -9.56  -40.96  -690.8   -32.6    89.1  11.12  105578.   510  -418    92  -288  28.57
2024 284 23 22    4.74  -14.00  -39.95  -696.3   -42.7    91.9  10.89  110775.   477  -425    52  -287  28.11
2024 284 23 23    3.73  -13.54  -40.48  -699.3   -48.6    97.7  10.12  112176.   494  -437    57  -282  28.65
2024 284 23 24    4.79  -11.87  -40.90  -683.9   -52.5   101.0   8.84   74282.   528  -461    67  -278  28.36
2024 284 23 25    4.62   -8.49  -41.52  -684.4   -51.2   100.5   8.92   77049.   479  -441    38  -278  28.80
2024 284 23 26    3.89   -7.11  -41.94  -691.9   -32.3    93.2  10.12  117680.   610  -512    98  -272  29.32
2024 284 23 27    3.51   -8.30  -42.23  -690.6   -27.7    89.2   9.34  106172.   849  -718   131  -271  29.43
2024 284 23 28    3.22  -10.21  -41.85  -690.5   -27.2    88.8   9.26  104951.   812  -715    97  -268  29.16
2024 284 23 29    2.25  -11.31  -41.19  -687.2   -31.2    79.3   9.70  115008.   732  -610   122  -256  28.52
2024 284 23 30    3.28  -11.04  -41.32  -688.1   -30.0    78.0   9.52  110864.   765  -578   187  -252  28.64
2024 284 23 31    5.30  -11.21  -41.11  -690.8   -26.4    73.5   8.98   97696.  1016  -819   197  -251  28.58
2024 284 23 32    4.68  -12.01  -40.95  -699.0   -29.1    45.6   8.56   64198.   788  -577   211  -249  28.71
2024 284 23 33    4.25  -11.88  -40.93  -699.0   -29.1    45.5   8.56   64061.   954  -732   222  -248  28.70
2024 284 23 34    4.13  -12.88  -40.54  -685.0   -34.2    76.3   9.21  108508.  1015  -811   204  -253  27.98
2024 284 23 35    4.06  -13.19  -40.41  -685.0   -34.2    76.3   9.21  108515.   832  -638   194  -256  27.89
2024 284 23 36    4.65  -15.71  -39.58  -686.5   -36.5    72.7   8.61  114113.   745  -557   188  -254  27.36
2024 284 23 37    5.73  -16.15  -38.88  -690.5   -24.8    82.1   8.29  108241.   745  -559   186  -248  27.06
2024 284 23 38    5.88  -15.85  -39.20  -692.2   -19.5    81.1   7.20  111152.   746  -583   163  -240  27.33
2024 284 23 39    5.58  -15.59  -39.48  -693.9   -16.8    77.7   6.68  118836.   731  -592   139  -244  27.57
2024 284 23 40    5.60  -14.11  -40.00  -694.1   -16.1    77.7   6.69  120475.   716  -574   142  -246  27.94
2024 284 23 41    7.11  -14.23  -39.82  -688.5   -17.4    78.8   6.45  140265.   696  -560   136  -252  27.60
2024 284 23 42    6.70  -12.32  -40.72  -688.5   -17.4    78.8   6.45  140265.   677  -533   144  -257  28.23
2024 284 23 43    6.69  -11.63  -41.03  -681.8   -34.6    69.8   5.19  154068.   629  -505   124  -263  28.16
2024 284 23 44    6.28  -11.18  -41.29  -690.3   -33.3    48.9   4.69  124875.   588  -483   105  -269  28.62
